,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Percent_Below_Poverty_Line,Percent_Minority,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
1457,6430070,FARMA MOBILE HOME PARK,Mercer,Ground water,65,6,1.7929355759999999,2.484873192,Private,41,Rural,14,0,14,1,0,0,1,1,34.15347421706183,-0.4149487260198826,-0.5446581980376975,-20.153474217061827
1458,6430072,HEMLOCK MHP,Mercer,Ground water,52,4,5.255027651,13.45975713,Private,20,Rural,16,0,16,1,0,0,1,1,32.36991396456986,-0.35547665927644356,-0.44236100394478,-16.36991396456986
1459,6430073,GREYSTONE COUNTRY ESTATES,Mercer,Ground water,55,3,2.717661575,3.218096809,State government,4,Rural,12,0,12,1,0,1,1,1,36.8315224683108,-0.4743422367134494,-0.662951169851453,-24.8315224683108
1460,6430075,REYNOLDS HOME CENTER MHP,Mercer,Surface water purchased,90,2,5.370520215,6.013132703999999,Private,43,Urban,5,3,8,0,1,0,1,0,19.218451336518125,-0.40819184583294593,-0.5323492313052901,-11.218451336518125
1461,6430077,SOUTH PYMATUNING,Mercer,Surface water purchased,788,3,3.076508717,0.0,Local government,322,Rural,2,0,2,1,0,1,0,0,20.68298107929685,-0.6322290055085125,-1.1594340884462906,-18.68298107929685
1462,6430079,LIBERTY TOWNSHIP,Mercer,Ground water purchased,50,2,3.113210596,3.417187326,Local government,31,Rural,0,0,0,1,0,1,1,1,36.57727784312389,-0.7035384469681035,-2.0779328784141975,-36.57727784312389
1463,6430999,LEESBURG WATER ASSOCIATION,Mercer,Ground water,150,4,0.679304806,0.0,Private,70,Rural,5,0,5,1,0,0,1,1,34.77534146576558,-0.6021725805969013,-1.0255012424593528,-29.775341465765578
1464,6530001,NORTHERN TIER CHILDRENS HOME,Potter,Ground water,45,3,2.759849622,3.835166768,Public/Private,3,Rural,412,0,412,1,0,0,1,1,33.602010582134795,7.917924643171239,2.9510650539656798,378.39798941786523
1465,6530005,AUSTIN BOROUGH,Potter,Groundwater under influence of surface water,700,14,3.34177505,5.229419686,Local government,261,Rural,43,0,43,1,0,1,0,1,24.021366468371255,0.5538913096576504,0.4527204157353974,18.978633531628745
1466,6530006,ULYSSES MUNICIPAL AUTHORITY,Potter,Ground water,640,8,2.507238426,2.0919276140000003,Local government,222,Rural,568,7,575,1,0,1,0,1,24.324880507407677,15.872944709546307,4.395747093426911,550.6751194925923
1467,6530007,ROULETTE TWP WATER AUTHORITY,Potter,Ground water,1300,10,3.383336719,1.619681792,Private,451,Rural,197,0,197,1,0,0,0,1,21.845284591355895,5.615382193148828,2.3996521130032926,175.1547154086441
1468,6530009,COUDERSPORT BORO WATER SYSTEM,Potter,Ground water,3400,11,3.9360062910000004,5.108916397,Local government,1037,Rural,36,0,36,1,0,1,0,1,23.765137915688673,0.36088444411966464,0.3131370398089659,12.234862084311327
1469,6530010,GALETON BORO WATER AUTHORITY,Potter,Surface water,1200,8,3.5478186760000003,3.09232269,Local government,598,Rural,43,0,43,1,0,1,0,0,20.557385383211233,0.7640390080499359,0.5900238280782271,22.442614616788767
1470,6530013,SHINGLEHOUSE BORO WATER DEPT,Potter,Ground water,1250,8,3.498638447,3.891308252,Local government,547,Rural,48,0,48,1,0,1,0,1,23.929771169305045,0.7051507760156119,0.5528691528281784,24.070228830694955
1471,6530015,CHARLES COLE MEMORIAL HOSPITAL,Potter,Ground water,60,5,3.905682165,5.6474809310000005,Private,4,Rural,250,1,251,1,0,0,1,1,32.965317645816484,4.6498016691332165,2.1346562593281626,218.03468235418353
1472,6610002,SUGAR CREEK STATION,Venango,Ground water,356,5,4.733875307,6.789095755,Public/Private,2,Rural,12,0,12,1,0,0,1,1,32.50850394647075,-0.4434629752277277,-0.599050219621275,-20.508503946470753
1473,6610004,PINE VALLEY TRAILER PARK,Venango,Ground water,21,3,1.4021860680000002,4.617749818,Private,19,Rural,20,1,21,1,0,0,1,1,34.44871384670693,-0.2745453469175161,-0.3211274551942402,-13.44871384670693
1474,6610009,BUCHOLZ MOBILE HOME PARK,Venango,Ground water,50,5,3.341540887,7.639615707999999,Private,23,Rural,11,0,11,1,0,0,1,1,33.35005119178188,-0.47117874399940224,-0.656135563389191,-22.35005119178188
1475,6610010,POLK CENTER,Venango,Surface water,1058,7,1.819382205,6.8366591439999995,State government,48,Rural,11,0,11,1,0,1,1,0,32.28976269402037,-0.46345116500020395,-0.6397535748795592,-21.289762694020368
1476,6610011,PLUMER WATER COMPANY,Venango,Ground water purchased,205,3,2.1102900780000002,2.218953629,Private,59,Rural,0,0,0,1,0,0,1,1,33.95324375705016,-0.7031708517506357,-2.060133414889898,-33.95324375705016
1477,6610014,VENANGO WATER CO,Venango,Ground water,550,15,5.369452346,3.625220085,Private,225,Rural,0,0,0,1,0,0,0,1,21.114630746476188,-0.700078183037299,-1.9432729620566367,-21.114630746476188
1478,6610016,CLINTONVILLE BORO WTP,Venango,Ground water,695,4,2.470298202,6.0559570439999995,Local government,197,Rural,13,4,17,1,0,1,1,1,37.07451384442256,-0.38097530105747374,-0.4845902618465556,-20.07451384442256
1479,6610017,COOPERSTOWN WATER COMPANY,Venango,Ground water,360,7,1.5998357509999999,5.854432763999999,Private,128,Rural,0,0,0,1,0,0,1,1,34.35926880171317,-0.7032313630221882,-2.0629847683084472,-34.35926880171317
1480,6610019,AQUA PA EMLENTON,Venango,Surface water,915,3,2.756524267,7.3520974820000005,Private,413,Rural,0,0,0,1,0,0,0,0,19.089243504883697,-0.6992176962312472,-1.9177024900865576,-19.089243504883697
1481,6610020,GENERAL AUTHORITY OF FRANKLIN,Venango,Ground water,8600,14,7.239532716,5.216306188,Local government,4328,Urban,4,2,6,0,1,1,0,1,15.579511733121425,-0.42869918692212183,-0.5704298313995477,-9.579511733121425
1482,6610023,OIL CITY,Venango,Ground water,12653,25,7.605197679,4.699675083,Local government,4451,Urban,0,1,1,0,1,1,0,1,15.471853116729935,-0.6520753773262455,-1.2740359056921062,-14.471853116729935
1483,6610025,PLEASANTVILLE BOROUGH WATER,Venango,Ground water purchased,892,3,3.1197543960000003,4.4464381610000006,Local government,588,Rural,2,0,2,1,0,1,0,1,24.102686044585642,-0.6429125770935573,-1.2169612717826623,-22.102686044585642
1484,6610028,ROUSEVILLE MUN WATERWORKS,Venango,Ground water,523,6,2.996402357,2.571614307,Local government,227,Rural,125,0,125,1,0,1,0,1,24.12166359589086,2.9320167694216726,1.584636304291915,100.87833640410915
1485,6610029,SUGARCREEK WATER CO,Venango,Ground water,205,3,5.015209828,6.398990813999999,Private,75,Rural,1,1,2,1,0,0,1,1,32.335711616349734,-0.6594388000096438,-1.3228108594590453,-30.335711616349734
1486,6610031,SENECA & CRANBERRY MALL DIST,Venango,Ground water,4400,9,4.007545983,2.164758436,Local government,1530,Rural,1,0,1,1,0,1,0,1,23.681864433690777,-0.6713615972938866,-1.4203741985001952,-22.681864433690777
1487,6610032,ROCKY RIDGE VILLAGE,Venango,Ground water,150,4,2.490116979,3.470235399,Private,60,Rural,18,0,18,1,0,0,1,1,33.755246874934286,-0.3281906741752699,-0.3994920600293324,-15.755246874934286
1488,6610033,D AND S ESTATES,Venango,Ground water,61,4,1.957751165,5.764074197,Private,40,Rural,8,1,9,1,0,0,1,1,34.13758961179709,-0.5178079518020543,-0.7643030628936885,-25.13758961179709
1489,6610035,CORNPLANTER TOWNSHIP,Venango,Ground water purchased,1835,7,4.370338939,3.2042203710000003,Local government,747,Urban,1,0,1,0,1,1,0,1,16.375261435554055,-0.6551290947102711,-1.2941818518530748,-15.375261435554055
1490,6610036,BARKEYVILLE MUN AUTHORITY,Venango,Ground water,1600,5,3.030027463,9.118428087,Local government,99,Rural,13,0,13,1,0,1,1,1,36.79029646983016,-0.454958116067549,-0.6221713321611614,-23.79029646983016
1491,6610038,COUNTRY ESTATES MHP,Venango,Ground water,90,4,2.8560567160000003,3.12617728,Private,58,Rural,18,0,18,1,0,0,1,1,33.526206417635095,-0.3256128427478044,-0.39555532540780125,-15.526206417635095
1492,6610039,SAGE RUN DIST,Venango,Ground water purchased,196,2,6.536599821,2.083573225,Local government,80,Rural,0,0,0,1,0,1,1,1,34.369226426120505,-0.7032328292725337,-2.0630542296136887,-34.369226426120505
1493,6610040,WOODLAND HEIGHTS DIST,Venango,Ground water purchased,460,2,5.776608867999999,3.879540065,Local government,179,Urban,0,0,0,0,1,1,1,1,24.261410434259144,-0.7011344128563627,-1.9780527790335305,-24.261410434259144
1494,6610042,SANDYCREEK TWP WATERWORKS,Venango,Ground water purchased,2417,3,3.06273937,2.522112518,Local government,697,Rural,4,0,4,1,0,1,0,1,24.09214520187266,-0.5846839999386232,-0.9609944281849802,-20.09214520187266
1495,6610045,COUNTRY ACRES PERSONAL CARE,Venango,Ground water,38,5,2.499202523,2.905717922,Private,1,Rural,31,0,31,1,0,0,1,1,33.73533135694388,-0.057011884709454695,-0.05861757435036895,-2.735331356943881
1496,6610859,KENNERDELL NORTH WATER SYSTEM,Venango,Ground water,412,3,2.6165682059999997,6.234193388,Private,134,Rural,2,0,2,1,0,0,1,1,33.749542067575504,-0.6614718329529219,-1.337747986576458,-31.749542067575504
1497,6620005,VALLEY VIEW VILLAGE MHP,Warren,Ground water,75,6,3.7420285630000003,4.632608974,Private,34,Rural,89,0,89,1,0,0,1,1,33.03658518430482,1.1909189121788712,0.8351108768099476,55.96341481569518
1498,6620007,WEST SHEFFIELD WATER ASSN,Warren,Ground water,225,5,7.769719089,0.0,Private,85,Rural,5,2,7,1,0,0,1,1,30.631784443176553,-0.5420538860931475,-0.8285135093649736,-23.631784443176553
1499,6620019,WILDERNESS MHP,Warren,Ground water,200,5,3.327460691,1.493211501,Private,87,Rural,37,4,41,1,0,0,1,1,33.20350897941211,0.16508388031441656,0.1537622553977077,7.796491020587887
1500,6620020,PA AMERICAN WATER CO WARREN,Warren,Ground water,14650,10,4.734495783,3.5224835530000003,Private,5500,Urban,0,1,1,0,1,0,0,1,14.850242390397753,-0.6497622757681816,-1.2593505330315011,-13.850242390397753
1501,6620021,AQUA PA CLARENDON,Warren,Ground water,840,6,3.833827421,0.0,Private,350,Rural,0,0,0,1,0,0,0,1,21.64333395313659,-0.700276746192958,-1.9495021936460692,-21.64333395313659
1502,6620028,NORTH WARREN MUNI AUTHORITY,Warren,Ground water,1626,5,3.7328520660000004,3.8178924469999997,Local government,745,Rural,4,0,4,1,0,1,0,1,23.82837011543172,-0.5833296041028713,-0.9562927356342075,-19.82837011543172
1503,6620029,PINE GROVE TWP WATER SYSTEM,Warren,Ground water,640,7,1.867006639,1.613861066,Local government,208,Urban,8,1,9,0,1,1,0,1,17.104811435243107,-0.33082077239233576,-0.40353950986553433,-8.104811435243107
1504,6620031,SHEFFIELD TWP MUNICIPAL AUTH,Warren,Ground water,1075,5,7.7676988,0.0,Local government,684,Rural,5,0,5,1,0,1,0,1,22.104662337073524,-0.5420046741524482,-0.8284255433904741,-17.104662337073524
1505,6620032,SOUTHWEST WARREN CO MUN AUTH,Warren,Surface water,1040,8,3.4931354480000003,3.624297973,Local government,436,Rural,5,4,9,1,0,1,0,0,20.58580322344793,-0.3938904315509595,-0.5068906570505899,-11.585803223447929
1506,6620034,WARREN STATE HOSPITAL,Warren,Ground water,1300,13,3.7171608210000002,3.694872119,State government,40,Rural,7,0,7,1,0,1,1,1,36.19174096650265,-0.5674231593594851,-0.903670607415072,-29.19174096650265
1507,6620036,RIVERVIEW COMMUNITIES NORTH,Warren,Ground water,15,7,3.1246704469999997,4.503223834,Private,15,Urban,3,0,3,0,1,0,1,1,23.227350801790198,-0.6103020386864098,-1.0585254634775576,-20.227350801790198
1508,6620038,PLEASANT VALLEY MHP,Warren,Ground water,210,7,3.674003832,3.017869534,Private,96,Urban,106,0,106,0,1,0,1,1,22.974296523161872,2.532358956716673,1.4358220117217861,83.02570347683813
1509,6620039,YOUNGSVILLE MUN WATERWORKS,Warren,Ground water,2007,7,3.684132644,3.101007728,Local government,782,Urban,2,0,2,0,1,1,0,1,16.57626761678738,-0.6136637961783423,-1.0730539386576696,-14.57626761678738
1510,6620043,CHANDLERS VALLEY MHP,Warren,Ground water,37,3,2.711640093,1.783318855,Private,20,Rural,66,0,66,1,0,0,1,1,33.578780182591906,0.6788753400049328,0.5359777638181248,32.421219817408094
1511,6620371,MIRACLE MOUNTAIN RANCH,Warren,Ground water,75,5,3.5987735730000003,2.101575539,Private,45,Rural,12,0,12,1,0,0,1,1,33.057937845759724,-0.44783219763078314,-0.6077521016941635,-21.057937845759724
1512,6620833,RIVERVIEW COMMUNITIES LP SOUTH,Warren,Ground water,100,3,3.1910396519999997,4.528591156,Private,55,Rural,9,0,9,1,0,0,1,1,33.36127406579862,-0.5134074013916382,-0.7533123172946408,-24.361274065798618
1513,7010001,ARENDTSVILLE MUNI WATER SYS,Adams,Ground water,1200,10,2.77979685,13.34892936,Local government,326,Rural,5,0,5,1,0,1,0,1,24.41382448935365,-0.5575759518123454,-0.8734269520586908,-19.41382448935365
1514,7010002,BENDERSVILLE MUNI AUTH,Adams,Ground water,1039,9,3.137701973,15.93026051,Local government,239,Rural,6,0,6,1,0,1,0,1,24.305453276662195,-0.5280633409457675,-0.7907046777828655,-18.305453276662195
1515,7010003,EAST BERLIN AREA JOINT AUTH,Adams,Ground water,1750,16,2.260399746,0.028560482,Local government,751,Rural,4,0,4,1,0,1,0,1,24.394398293451108,-0.5862003283782441,-0.9663050938595724,-20.394398293451108
1516,7010005,FAIRFIELD MUNI AUTH,Adams,Ground water,2150,8,1.7400029959999999,8.056376346,Local government,354,Rural,1,0,1,1,0,1,0,1,24.7727904653586,-0.6729725679046931,-1.435239320376743,-23.7727904653586
1517,7010006,HILLSIDE REST HOME INC,Adams,Ground water,58,4,2.7247537210000004,8.700512442,Private,1,Rural,16,0,16,1,0,0,1,1,33.7472593978972,-0.3697722761217425,-0.46576004953367034,-17.747259397897203
1518,7010007,THE VILLAGE OF LAUREL RUN,Adams,Ground water,250,4,3.1854973139999996,4.834256744,Private,15,Rural,4,0,4,1,0,0,1,1,33.372308504712365,-0.6188104666771858,-1.095112051389679,-29.372308504712365
1519,7010011,OAK VILLAGE,Adams,Ground water,225,4,4.161496786,9.386398282,Private,72,Rural,0,0,0,1,0,0,1,1,32.907835091765754,-0.7030082566550451,-2.052615494705362,-32.907835091765754
1520,7010012,BONNEAUVILLE MUNI WATER AUTH,Adams,Ground water,2730,27,2.8896570510000004,9.57717484,Local government,869,Urban,6,0,6,0,1,1,0,1,16.896275453955436,-0.4501724114225526,-0.6124981955927968,-10.896275453955436
1521,7010014,CASTLE HILL MHP,Adams,Ground water,120,6,4.178396001,12.39501513,Private,51,Rural,0,0,0,1,0,0,1,1,32.9729430661658,-0.7030186807437876,-2.0530913500516155,-32.9729430661658
1522,7010017,ANCHOR ESTATES,Adams,Ground water,300,5,4.233295041,15.38788065,Private,115,Urban,2,1,3,0,1,0,1,1,22.959651051787855,-0.6091715674278112,-1.0538357444609696,-19.959651051787855
1523,7010019,GETTYSBURG MUNI AUTH,Adams,Surface water,12425,27,5.1734260569999995,18.15376876,Local government,4312,Rural,44,0,44,1,0,1,0,0,20.197148255542007,0.8246252641404019,0.6272902322675648,23.802851744457993
1524,7010020,BIGLERVILLE WATER CO,Adams,Ground water,2501,10,3.74712912,17.26013903,Local government,535,Rural,0,0,0,1,0,1,0,1,24.06608189226633,-0.701076767468477,-1.976042975856309,-24.06608189226633
1525,7010021,HOFFMAN HOMES FOR YOUTHS INC,Adams,Ground water,270,4,1.173354623,4.3160506419999995,Public/Private,20,Rural,0,0,0,1,0,0,1,1,34.58215055112992,-0.7032639822377126,-2.0645342389022705,-34.58215055112992
1526,7010022,LITTLESTOWN BORO,Adams,Ground water,7300,35,5.098144768,5.10486437,Local government,2296,Urban,2,0,2,0,1,1,0,1,16.18667906849185,-0.6114210805893895,-1.0635387874511029,-14.186679068491848
1527,7010023,NEW OXFORD MANOR MHP,Adams,Ground water,350,10,3.228226494,19.42480003,Private,102,Urban,5,6,11,0,1,0,1,1,23.44788070068851,-0.3720835789985655,-0.46961518509523886,-12.447880700688511
1528,7010025,NEW OXFORD MUNCI AUTH,Adams,Surface water,3963,6,3.8533615489999997,20.95895398,Local government,1575,Urban,7,3,10,0,1,1,0,0,14.41187969642706,-0.21316599756662213,-0.2393311858490883,-4.411879696427061
1529,7010028,PANORAMA MHP,Adams,Ground water,75,4,3.42725759,12.63188967,Private,32,Rural,0,0,0,1,0,0,1,1,33.42509719999006,-0.7030899648592449,-2.0563677065801915,-33.42509719999006
1530,7010029,MOUNTAIN VIEW MHP,Adams,Ground water,180,5,2.0885205140000003,0.373544965,Private,67,Rural,0,0,0,1,0,0,1,1,33.91902580473074,-0.7031656866691937,-2.059891400955828,-33.91902580473074
1531,7010030,YORK SPRINGS MUNI WATER,Adams,Ground water,1095,7,2.0105191369999997,11.62842077,Local government,360,Rural,1,0,1,1,0,1,0,1,24.7199641896745,-0.6728977995697464,-1.434537249099132,-23.7199641896745
1532,7010032,FRANKLIN TWP MUNI AUTH,Adams,Ground water,441,6,2.111473378,8.333870196,Local government,126,Rural,27,0,27,1,0,1,1,1,37.377755235237245,-0.19536240007353578,-0.21691646323447594,-10.377755235237245
1533,7010033,CARROLL VALLEY WATER SYSTEM,Adams,Ground water,267,4,1.177655658,9.082951317000001,Private,98,Rural,2,0,2,1,0,0,1,1,34.70457314238845,-0.6627520945065054,-1.3474252581227035,-32.70457314238845
1534,7010034,POSSUM VALLEY MUNI AUTH,Adams,Groundwater under influence of surface water,550,11,3.0968641010000004,20.18495364,Local government,150,Rural,5,0,5,1,0,1,1,1,37.055645241368175,-0.6086616177917941,-1.0515478339208142,-32.055645241368175
1535,7010035,PA AMER WATER CO LAKE HERITAGE,Adams,Ground water,1648,4,2.576410702,17.4068494,Private,821,Urban,0,0,0,0,1,0,0,1,15.598085913691397,-0.6972221839712847,-1.8656453890704718,-15.598085913691397
1536,7010036,LAKE MEADE MUNI AUTH,Adams,Ground water,3192,7,0.901142973,2.2797237999999997,Local government,1101,Urban,2,0,2,0,1,1,0,1,17.41177285250511,-0.618140043203499,-1.09258091153739,-15.41177285250511
1537,7010038,WESTERN CUMBERLAND WATER SYS,Adams,Ground water,275,5,3.806207947,13.22005608,Private,185,Rural,0,0,0,1,0,0,1,1,33.21401423125115,-0.7030569255288804,-2.054844295960696,-33.21401423125115
1538,7010039,CAVALRY HEIGHTS MHP,Adams,Ground water,80,4,3.04230171,14.59962343,Private,45,Urban,2,0,2,0,1,0,1,1,23.44018853714371,-0.6410836322944272,-1.2066103822426062,-21.44018853714371
1539,7010041,CHESAPEAKE ESTATES MHP,Adams,Ground water,437,10,3.541700543,18.94674351,Private,176,Rural,24,0,24,1,0,0,1,1,33.51665760200953,-0.1996380935908023,-0.22224931219016344,-9.51665760200953
1540,7010044,EASTERN CUMBERLAND WATER SYS,Adams,Ground water,150,4,4.444242911,14.66862601,Private,78,Urban,7,1,8,0,1,0,1,1,22.86069420092912,-0.45549283026283754,-0.6232854761759975,-14.860694200929121
1541,7010046,ROUND TOP MHP,Adams,Ground water,185,6,4.062228702,3.1276436480000003,Private,320,Rural,3,1,4,1,0,0,0,1,21.606187909701006,-0.570621893423704,-0.9139646824624171,-17.606187909701006
1542,7010048,TIMELESS TOWNS OF AMERICA INC,Adams,Ground water,760,10,3.2187383360000004,0.0,Private,73,Rural,15,1,16,1,0,0,1,1,33.23055888424722,-0.3645472432579172,-0.4571281321401388,-17.230558884247223
1543,7010051,JIHRA MEADOWS,Adams,Ground water,79,4,2.726147778,3.47597096,Private,1,Urban,23,1,24,0,1,0,1,1,23.375377999280396,0.01872807788452855,0.01856551741216281,0.6246220007196044
1544,7010052,PINE RUN INC,Adams,Ground water,127,4,2.274629178,0.977491702,Private,74,Rural,7,0,7,1,0,0,1,1,33.821729288674916,-0.5576215248411398,-0.8735128913873791,-26.821729288674916
1545,7010053,WALNUT GROVE MHP,Adams,Ground water,425,3,3.2269875389999996,21.20219585,Private,164,Rural,3,0,3,1,0,0,1,1,33.763563348363384,-0.6406656785066523,-1.2039416864318586,-30.763563348363384
1546,7010055,EAGLE VIEW MHP,Adams,Ground water,230,9,2.35025379,5.750063321,Private,115,Rural,1,0,1,1,0,0,1,1,33.89831679861703,-0.682419267481389,-1.5357533155503769,-32.89831679861703
1547,7010056,ADAMS CNTY FAC CTR,Adams,Ground water,450,4,3.94272043,9.772373907,Public/Private,4,Rural,2,2,4,1,0,0,1,1,33.04656923716936,-0.6179346974020209,-1.091211119064425,-29.046569237169358
1548,7010057,AQUA PA LINKS AT GETTYSBURG SY,Adams,Ground water,398,4,2.9682058330000003,0.0,Private,159,Rural,1,0,1,1,0,0,1,1,33.37986037726921,-0.6820198315713657,-1.5309316936869226,-32.37986037726921
1549,7210001,CREEK VIEW MOBILE HOME COMMUN,Cumberland,Ground water,80,3,1.9701464869999998,3.622787315,Private,47,Rural,59,0,59,1,0,0,1,1,34.0747066993589,0.5143755102684123,0.4253161514209075,24.9252933006411
1550,7210002,CARLISLE WATER TRMT PLT,Cumberland,Surface water,30314,3,6.713853544,17.90934302,Local government,6648,Urban,6,0,6,0,1,1,0,0,13.661196540414492,-0.3901410806813302,-0.5003792175747542,-7.661196540414492
1551,7210003,HARMONY ESTATES MHP,Cumberland,Ground water,80,3,6.080566367,6.03141876,Private,30,Rural,38,3,41,1,0,0,1,1,31.71631302070672,0.20571963114851485,0.18861880372207296,9.283686979293279
1552,7210010,US ARMY GARRISON,Cumberland,Surface water purchased,1700,4,4.839738878,13.74889258,Federal government,353,Urban,12,2,14,0,1,1,0,0,14.082628348377817,-0.004084035522566361,-0.004091912188395445,-0.08262834837781696
1553,7210013,ROLLING HILLS ESTATES,Cumberland,Ground water,170,5,2.572498505,5.099214925,Private,89,Rural,0,0,0,1,0,0,1,1,33.74714063097082,-0.7031395844821896,-2.058671621581009,-33.74714063097082
1554,7210022,HILLSIDE MHP,Cumberland,Ground water,54,3,5.587415243,6.843153335,Private,16,Rural,49,0,49,1,0,0,1,1,32.0170982169178,0.37282038102265824,0.3222182118738407,16.982901783082198
1555,7210027,UNITED WATER PA GRANTHAM,Cumberland,Ground water,4860,4,13.068219500000001,10.25049918,Private,614,Urban,0,0,0,0,1,0,0,1,12.858373421161962,-0.6949187545902686,-1.8147845485962684,-12.858373421161962
1556,7210028,SUEZ MECHANICSBURG,Cumberland,Surface water,32336,6,2.878694719,8.249874271,Private,10255,Urban,0,0,0,0,1,0,0,0,13.255140053289843,-0.6953096884106906,-1.8228579539662977,-13.255140053289843
1557,7210029,PA AMERICAN WATER CO WEST,Cumberland,Surface water,93368,16,4.55846804,18.57896629,Public/Private,35006,Urban,1,0,1,0,1,0,0,0,12.963695115426539,-0.6414116253162079,-1.2099069417439658,-11.963695115426539
1558,7210034,WILLIAMS GROVE MHP,Cumberland,Ground water,179,3,1.614896644,4.8446608719999995,Private,94,Urban,0,0,0,0,1,0,1,1,23.869556191550284,-0.7010178313426882,-1.9740025733348971,-23.869556191550284
1559,7210037,MT HOLLY SPRINGS BORO AUTH,Cumberland,Ground water,3261,4,2.409660656,6.402293498,Local government,1161,Urban,0,1,1,0,1,1,0,1,17.001082746190903,-0.6570572073967479,-1.3073847474035671,-16.001082746190903
1560,7210039,BIG SPRING TERRACE MHP,Cumberland,Ground water,439,4,3.0816915939999996,9.625218708,Private,155,Rural,4,0,4,1,0,0,1,1,33.55590566477466,-0.619296642699428,-1.0972904658655385,-29.555905664774663
1561,7210041,NEWVILLE BORO WATER AUTH,Cumberland,Groundwater under influence of surface water,2070,3,3.372631038,8.028664841,Local government,897,Rural,1,0,1,1,0,1,0,1,24.05906672721592,-0.671934951190367,-1.4256028838231976,-23.05906672721592
1562,7210043,SHIPPENSBURG BORO WATER AUTH,Cumberland,Surface water,17800,17,4.885006961,8.091105456000001,Local government,6188,Rural,15,6,21,1,0,1,0,0,20.1474968192297,0.029605993430488167,0.029203268089218356,0.8525031807702987
1563,7210046,STATE CORRECTIONAL INST,Cumberland,Surface water,3910,7,0.000304061,61.93074382,State government,50,Urban,12,0,12,0,1,1,1,0,24.186572585396604,-0.3532603699877711,-0.4387979485689338,-12.186572585396604
1564,7210048,AQUA PA WHITE ROCK ACRES SYS,Cumberland,Ground water,890,5,1.768565072,4.126641098,Private,318,Rural,1,0,1,1,0,0,0,1,22.52841714120694,-0.6694906376768951,-1.40376077601635,-21.52841714120694
1565,7210049,N MIDDLETON WATER AUTH,Cumberland,Surface water,9483,11,5.202647674,7.769839923999999,Local government,2921,Urban,4,4,8,0,1,1,0,0,13.928254500552484,-0.2962044083157646,-0.3519181353365522,-5.928254500552484
1566,7210050,SOUTH MIDDLETON TWP WATER AUTH,Cumberland,Ground water,10068,22,3.08227844,10.32253066,Local government,3777,Rural,63,0,63,1,0,1,0,1,24.226444573280144,1.1221240671542787,0.7981029772807011,38.77355542671985
1567,7210053,SOUTHERN CUMBERLAND WATER ASSN,Cumberland,Ground water,400,5,2.583017691,9.835752719,Private,165,Rural,14,0,14,1,0,0,1,1,33.86206056483987,-0.41244236115297317,-0.5400620365118622,-19.862060564839872
1568,7210054,SUEZ CENTER SQUARE,Cumberland,Ground water,1556,6,2.353312525,5.0978110889999995,Private,633,Urban,0,0,0,0,1,0,0,1,15.515142636124379,-0.6971641097435166,-1.8642557370467967,-15.515142636124379
1569,7210055,DICKINSON TWP  MUNIC  AUTH,Cumberland,Ground water purchased,250,4,3.55258283,7.996707814,Local government,14,Rural,1,0,1,1,0,1,1,1,36.41694771978883,-0.684199081679713,-1.5580203698026822,-35.41694771978883
1570,7210056,BLUE MOUNTAIN HEIGHTS MHP,Cumberland,Ground water,162,9,2.260719535,4.572006302,Private,72,Rural,1,0,1,1,0,0,1,1,33.92238364596005,-0.6824375152018031,-1.5359750576113247,-32.92238364596005
1571,7210057,REGENCY WOODS MHP,Cumberland,Ground water,450,8,2.038419009,6.690609691000001,Private,155,Rural,5,2,7,1,0,0,1,1,34.11228290629245,-0.5588958774103223,-0.877348622631616,-27.11228290629245
1572,7210059,MT VIEW TERRACE MHP,Cumberland,Ground water,179,4,1.859005891,3.491075508,Private,68,Rural,1,0,1,1,0,0,1,1,34.139131125352996,-0.6826007052406023,-1.537963905538037,-33.139131125352996
1573,7210060,VIEW MOUNTAIN MHP,Cumberland,Ground water,80,5,3.730986819,17.78027579,Private,45,Urban,8,0,8,0,1,0,1,1,23.208960732383105,-0.459246335911256,-0.6310123362366953,-15.208960732383105
1574,7210061,CONODOGUINET MOBILE EST,Cumberland,Ground water,265,5,2.761944754,5.914654571,Private,106,Rural,1,0,1,1,0,0,1,1,33.65371846430297,-0.6822323420016541,-1.5334892873301436,-32.65371846430297
1575,7210063,MIDDLESEX TWP MUNI AUTH,Cumberland,Ground water,3527,6,2.505961551,6.994864081,Local government,1008,Rural,32,0,32,1,0,1,0,1,24.41594408590579,0.21779962997804375,0.19878475028383386,7.584055914094211
1576,7210065,COUNTRY VIEW EST,Cumberland,Ground water,270,4,1.8681843530000002,1.753791184,Private,115,Rural,0,0,0,1,0,0,1,1,34.08863698973203,-0.7031911883097589,-2.0610883844145325,-34.08863698973203
1577,7210066,SOUTHAMPTON MANOR MHP,Cumberland,Ground water,160,3,4.448204367,12.3393893,Private,60,Urban,0,0,0,0,1,0,1,1,22.818778771746008,-0.7006857667863794,-1.9627681847176774,-22.818778771746008
