,PWS_ID,PWS_Name,County_Name,Ownership,Primary_Source,Population,Number_of_Facilities,Percent_Below_Poverty_Line,Percent_Minority,Percent_AfricanAmerican,Percent_Hispanic,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
1468,7010046,ROUND TOP MHP,Adams,Mobile Home Park,Ground water,185,6,4.06504065,4.87804878,1.62601626,2.43902439,Private,320,Rural,3,1,4,1,0,0,0,1,21.287776323096125,-0.5652160788609074,-0.9022045311604515,-17.287776323096125
1469,7010048,TIMELESS TOWNS OF AMERICAS,Adams,Private Investor Owned,Ground water,760,10,4.081632653,4.7619047619999995,1.360544218,2.721088435,Private,73,Rural,15,1,16,1,0,0,1,1,32.319164228573264,-0.35280653487059976,-0.4388490613081341,-16.319164228573264
1470,7010051,JIHRA MEADOWS,Adams,Institutional Health,Ground water,79,4,0.0,0.0,0.0,0.0,Private,1,Urban,23,1,24,0,1,0,1,1,23.261894524432982,0.022105419392344536,0.021878202612325707,0.7381054755670178
1471,7010052,PINE RUN MHP,Adams,Mobile Home Park,Ground water,127,4,2.0,7.333333333,1.333333333,4.666666667,Private,74,Rural,7,0,7,1,0,0,1,1,33.737268407543304,-0.5539159476028931,-0.8672442359355523,-26.737268407543304
1472,7010053,WALNUT GROVE MHP,Adams,Mobile Home Park,Ground water,425,3,2.469135802,17.90123457,0.617283951,14.81481481,Private,164,Rural,3,0,3,1,0,0,1,1,34.70965334220451,-0.6386546389833537,-1.2071950879141606,-31.70965334220451
1473,7010055,EAGLE VIEW MHP,Adams,Mobile Home Park,Ground water,230,9,1.834862385,7.3394495410000005,0.917431193,4.587155963,Private,115,Rural,1,0,1,1,0,0,1,1,33.82951393396262,-0.6782878194483898,-1.5264959056631437,-32.82951393396262
1474,7010056,ADAMS CNTY FACILITY CTR,Adams,Institutional Correctional,Ground water,450,4,3.529411765,12.94117647,1.176470588,8.235294117999999,Public/Private,4,Rural,2,2,4,1,0,0,1,1,33.53773753360622,-0.6155474112495581,-1.0906632621288326,-29.53773753360622
1475,7010057,AQUA PA LINKS SYS,Adams,Private Investor Owned,Ground water,398,4,1.838235294,6.617647058999999,1.470588235,2.573529412,Private,159,Rural,1,0,1,1,0,0,1,1,33.74430781701212,-0.678223284293239,-1.5257125246200223,-32.74430781701212
1476,7210002,CARLISLE BORO MUNI AUTH,Cumberland,Auth Leases Back To Mun,Surface water,30314,3,8.198069752,19.81794253,8.379030489,4.151129634,Local government,6648,Urban,6,0,6,0,1,1,0,0,13.68863689084923,-0.3884802221482648,-0.49856896601753764,-7.68863689084923
1477,7210003,HARMONY ESTATES MHP,Cumberland,Mobile Home Park,Ground water,80,3,5.0,5.0,0.0,0.0,Private,30,Rural,38,3,41,1,0,0,1,1,31.861719983217842,0.20037659205113925,0.18400836190255107,9.138280016782158
1478,7210010,US ARMY GARRISON CARLISLE BARR,Cumberland,Institutional Military,Surface water purchased,1700,4,6.113138686,10.12773723,2.737226277,4.744525547,Federal government,353,Urban,12,2,14,0,1,1,0,0,13.703657519300583,0.014957034639580978,0.014852394974233789,0.29634248069941727
1479,7210013,ROLLING HILLS ESTATES,Cumberland,Mobile Home Park,Ground water,170,5,2.469135802,2.469135802,0.0,0.617283951,Private,89,Rural,0,0,0,1,0,0,1,1,32.9266925186688,-0.69881039920003,-2.043211997664451,-32.9266925186688
1480,7210022,HILLSIDE MHP,Cumberland,Mobile Home Park,Ground water,54,3,8.333333332999999,8.333333332999999,0.0,0.0,Private,16,Rural,49,0,49,1,0,0,1,1,30.511451709623902,0.4231988884080083,0.359555600461886,18.488548290376098
1481,7210027,SUEZ WATER PA GRANTHAM,Cumberland,Private Investor Owned,Ground water,4860,4,43.55329949,12.46192893,3.274111675,3.426395939,Private,614,Urban,0,0,0,0,1,0,0,1,7.819152305466862,-0.6827424155422971,-1.6719839380477903,-7.819152305466862
1482,7210028,SUEZ WATER PA MECHANICSBURG,Cumberland,Private Investor Owned,Surface water,32336,6,3.0574712639999997,8.513409962,3.0766283519999997,1.712643678,Private,10255,Urban,0,0,0,0,1,0,0,0,12.661200229055092,-0.690660860726098,-1.8029076012388374,-12.661200229055092
1483,7210029,PA AMER WATER CO MECHANICSBURG DIST,Cumberland,Private Investor Owned,Surface water,93368,16,4.148585151,13.44792051,2.332397349,3.722192283,Public/Private,35006,Urban,1,0,1,0,1,0,0,0,12.648026033527834,-0.6360421634052593,-1.19428864935451,-11.648026033527834
1484,7210034,WILLIAMS GROVE MHP CUMBERLAND CNTY,Cumberland,Mobile Home Park,Ground water,179,3,0.980392157,2.9411764710000003,0.0,1.960784314,Private,94,Urban,0,0,0,0,1,0,1,1,23.12191108542296,-0.6966232844396955,-1.9571603269498248,-23.12191108542296
1485,7210037,MT HOLLY SPRINGS BORO AUTH,Cumberland,Auth Leases Back To Mun,Ground water,3261,4,1.906058543,5.071477195,2.2804629000000003,2.450646698,Local government,1161,Urban,0,1,1,0,1,1,0,1,17.08869784067195,-0.6534416389930398,-1.3019930191978049,-16.08869784067195
1486,7210039,BIG SPRING TERRACE MHP,Cumberland,Mobile Home Park,Ground water,439,4,2.3121387280000003,9.248554913,1.734104046,2.3121387280000003,Private,155,Rural,4,0,4,1,0,0,1,1,33.785311827105744,-0.6161911268232316,-1.0935621053515794,-29.785311827105744
1487,7210041,NEWVILLE BORO W AND S AUTH,Cumberland,Authority,Groundwater under influence of surface water,2070,3,4.645113341,7.617985879,1.7465626159999998,1.82088443,Local government,897,Rural,1,0,1,1,0,1,0,1,24.088146821579162,-0.6679847721270341,-1.4180704977260783,-23.088146821579162
1488,7210043,SHIPPENSBURG BORO AUTH,Cumberland,Auth Leases Back To Mun,Surface water,17800,17,6.959341482,10.659349800000001,3.8164130710000004,3.808098445,Local government,6188,Rural,15,6,21,1,0,1,0,0,19.789238498420584,0.04254625509802442,0.041718160591715826,1.210761501579416
1489,7210046,CAMP HILL STATE CORR INST,Cumberland,Institutional Correctional,Surface water,3910,7,0.028433324,63.34944555,41.39891953,17.08842764,State government,50,Urban,12,0,12,0,1,1,1,0,27.593103140753204,-0.3943390178570163,-0.5087907224454137,-15.593103140753204
1490,7210048,AQUA PA WHITE ROCK,Cumberland,Private Investor Owned,Ground water,890,5,2.272727273,2.272727273,0.0,2.272727273,Private,318,Rural,1,0,1,1,0,0,0,1,21.728803084301376,-0.6641167101267861,-1.3839341818795383,-20.728803084301376
1491,7210049,NORTH MIDDLETON AUTH,Cumberland,Authority,Surface water,9483,11,5.485004053,7.5790326939999995,1.9859497430000002,2.8370710619999997,Local government,2921,Urban,4,4,8,0,1,1,0,0,13.725561791790488,-0.28852812808402367,-0.34131897714267617,-5.725561791790488
1492,7210050,SOUTH MIDDLETON TWP MUNI AUTH,Cumberland,Authority,Ground water,10068,22,2.280068402,8.958768763,1.045031351,3.230096903,Local government,3777,Rural,63,0,63,1,0,1,0,1,25.156279863869127,1.048852132508689,0.7566845172336156,37.84372013613087
1493,7210053,SOUTHERN CUMBERLAND WATER ASSN,Cumberland,Association - Co-Op,Ground water,400,5,3.296703297,6.043956044,2.472527473,1.373626374,Private,165,Rural,14,0,14,1,0,0,1,1,32.88184224427038,-0.4012760039320561,-0.52110925348933,-18.88184224427038
1494,7210054,SUEZ WATER PA CENTER SQUARE,Cumberland,Private Investor Owned,Ground water,1556,6,1.872909699,4.080267559,1.337792642,1.003344482,Private,633,Urban,0,0,0,0,1,0,0,1,15.056836591416515,-0.6927402446997502,-1.8483264319556625,-15.056836591416515
1495,7210055,DICKINSON TWP MUNI AUTH,Cumberland,Municipal - (Purchases),Ground water purchased,250,4,2.34375,4.6875,0.0,0.78125,Local government,14,Rural,1,0,1,1,0,1,1,1,37.62480220272447,-0.680868012496458,-1.559243997708184,-36.62480220272447
1496,7210056,BLUE MOUNTAIN HEIGHTS MHP,Cumberland,Mobile Home Park,Ground water,162,9,2.0,3.0,0.0,1.0,Private,72,Rural,1,0,1,1,0,0,1,1,33.24137559832991,-0.6778356778177934,-1.5210414069376796,-32.24137559832991
1497,7210057,REGENCY WOODS MHP,Cumberland,Mobile Home Park,Ground water,450,8,2.702702703,5.405405405,2.702702703,2.702702703,Private,155,Rural,5,2,7,1,0,0,1,1,33.13151692443479,-0.5511915746616617,-0.8591385144184741,-26.13151692443479
1498,7210059,MOUNTAIN VIEW TERRACE MHP,Cumberland,Mobile Home Park,Ground water,179,4,2.564102564,2.564102564,0.0,0.854700855,Private,68,Rural,1,0,1,1,0,0,1,1,32.886095586886746,-0.6775547785068136,-1.5176920019497142,-31.886095586886746
1499,7210060,VIEW MOUNTAIN MHP,Cumberland,Mobile Home Park,Ground water,80,5,2.173913043,8.695652174,2.173913043,2.173913043,Private,45,Urban,8,0,8,0,1,0,1,1,23.123774736885935,-0.4556168990925951,-0.6254397603840139,-15.123774736885935
1500,7210061,CONODOGUINET MOBILE ESTATES,Cumberland,Mobile Home Park,Ground water,265,5,2.3391812869999997,2.3391812869999997,0.0,0.5847953220000001,Private,106,Rural,1,0,1,1,0,0,1,1,32.982327438972334,-0.6776314561891621,-1.5186033556282634,-31.982327438972334
1501,7210063,MIDDLESEX TWP MUNI AUTH,Cumberland,Authority,Ground water,3527,6,2.456924059,5.966815571000001,2.074026803,2.32929164,Local government,1008,Rural,32,0,32,1,0,1,0,1,24.828238641003615,0.20136841279115825,0.18484857706193145,7.171761358996385
1502,7210065,COUNTRY VIEW ESTATES MHP,Cumberland,Mobile Home Park,Ground water,270,4,1.935483871,2.580645161,0.0,0.64516129,Private,115,Rural,0,0,0,1,0,0,1,1,33.22893170770765,-0.6988575379771478,-2.0453948267134914,-33.22893170770765
1503,7210066,SOUTHAMPTON MANOR MHP,Cumberland,Mobile Home Park,Ground water,160,3,2.985074627,5.970149254,2.985074627,1.4925373130000001,Private,60,Urban,0,0,0,0,1,0,1,1,22.606514660238496,-0.6964566778380407,-1.9515641562430455,-22.606514660238496
1504,7210068,HODGES MHP,Cumberland,Mobile Home Park,Ground water,110,10,3.333333333,13.33333333,0.0,6.666666667,Private,58,Rural,38,2,40,1,0,0,1,1,33.690929582002056,0.1308834715333985,0.12355268974020542,6.309070417997944
1505,7220001,OAK KNOLL EST MHP,Dauphin,Mobile Home Park,Ground water,350,7,2.857142857,5.714285714,2.857142857,2.857142857,Private,126,Rural,12,3,15,1,0,0,1,1,33.082565617464816,-0.3819754056648563,-0.48730522362615947,-18.082565617464816
1506,7220002,CEDAR MANOR MHP,Dauphin,Mobile Home Park,Ground water,510,13,2.538071066,2.538071066,0.507614213,1.52284264,Private,315,Urban,12,10,22,0,1,0,0,1,14.815117773598294,0.3358706652360423,0.29368689171682966,7.184882226401706
1507,7220003,ELIZABETHVILLE AREA AUTH,Dauphin,Auth Leases Back To Mun,Ground water,2700,8,3.1007751939999997,4.5404208189999995,1.439645626,0.88593577,Private,887,Rural,27,0,27,1,0,0,0,1,21.6023281486663,0.17393362649444133,0.16137493192209548,5.397671851333701
1508,7220004,DEANN VLG MHP,Dauphin,Mobile Home Park,Ground water,135,6,5.0,5.0,0.0,0.0,Private,48,Rural,7,0,7,1,0,0,1,1,31.861719983217842,-0.5451470860619453,-0.8415347066004948,-24.861719983217842
1509,7220005,GRATZ BORO WATER AUTH,Dauphin,Municipal,Ground water,738,5,3.052503053,2.31990232,0.366300366,1.343101343,Local government,267,Rural,20,0,20,1,0,1,0,1,24.28228749237764,-0.12291421405538604,-0.1308980677910582,-4.282287492377641
1510,7220007,ALEX ACRES MHP,Dauphin,Mobile Home Park,Ground water,108,6,2.5,2.5,0.0,0.0,Private,58,Rural,1,2,3,1,0,0,1,1,32.913493021615224,-0.6351133202664592,-1.1874396928981152,-29.913493021615224
1511,7220009,HALIFAX VILLAGE,Dauphin,Mobile Home Park,Ground water,272,7,1.785714286,1.785714286,0.0,0.892857143,Private,100,Rural,66,0,66,1,0,0,1,1,33.22032725035335,0.6895861565494811,0.5422848709223265,32.77967274964665
1512,7220015,SUEZ WATER HARRISBURG SYS,Dauphin,Private Investor Owned,Surface water,105649,22,4.480658365,27.9870151,14.23453158,6.416450433,Private,32950,Urban,0,0,0,0,1,0,0,0,13.220056309791087,-0.6912115105180532,-1.8143086788564615,-13.220056309791087
1513,7220016,SHADY BACK MHP,Dauphin,Mobile Home Park,Ground water,40,4,0.0,0.0,0.0,0.0,Private,20,Urban,3,0,3,0,1,0,1,1,23.261894524432982,-0.6068206929395319,-1.0530180915902918,-20.261894524432982
1514,7220017,PA AMER WATER CO HERSHEY DIST,Dauphin,Private Investor Owned,Surface water,46000,8,3.108182696,12.967434800000001,3.063336553,4.381123223,Private,18083,Urban,0,0,0,0,1,0,0,0,12.844687756894555,-0.6908467900995564,-1.8067114135848037,-12.844687756894555
1515,7220022,LYKENS BORO AUTH,Dauphin,Authority,Surface water,3225,6,4.7906775999999995,6.214933103,0.0,4.143288735,Local government,1292,Urban,53,1,54,0,1,1,0,0,13.818263446546524,2.0115285314703524,1.2223293016961247,40.181736553453476
1516,7220024,CRESTVIEW VILLAGE MHP,Dauphin,Mobile Home Park,Ground water,223,3,3.125,3.125,0.0,3.125,Private,83,Urban,48,0,48,0,1,0,1,1,22.33644913743165,0.800092857422233,0.6115754797860441,25.66355086256835
1517,7220025,HI LAND MHP,Dauphin,Mobile Home Park,Ground water,66,4,0.0,0.0,0.0,0.0,Private,30,Rural,7,0,7,1,0,0,1,1,33.9999856710343,-0.5550675595113197,-0.8707038764249321,-26.999985671034302
1518,7220029,PINE MANOR MHP,Dauphin,Mobile Home Park,Ground water,302,4,3.225806452,3.225806452,0.0,1.612903226,Private,120,Urban,1,0,1,0,1,0,1,1,22.30721707439157,-0.6651398074121296,-1.3926910285615945,-21.30721707439157
1519,7220034,MILLERSBURG AREA AUTH,Dauphin,Authority,Surface water,4248,26,4.4262999569999995,3.0081650189999998,0.47271164600000004,1.654490761,Local government,1994,Urban,0,0,0,0,1,1,0,0,13.749628761681803,-0.6916930785765284,-1.824629564792626,-13.749628761681803
1520,7220036,STEELTON BORO AUTH,Dauphin,Authority,Surface water,6300,3,8.252880722999999,60.52631579,38.02553722,15.44690128,Local government,2402,Urban,12,14,26,0,1,1,0,0,15.717494281518551,0.45349987291859833,0.381637688356974,10.282505718481449
1521,7220037,WILLIAMSTOWN BOROUGH AUTH,Dauphin,Authority,Surface water,2390,4,3.8934426230000003,3.3469945360000004,1.0245901640000001,0.8196721309999999,Local government,887,Urban,9,0,9,0,1,1,0,0,13.886440514490229,-0.24343866830057087,-0.2790218704987347,-4.8864405144902285
1522,7220038,SUEZ MIDDLETOWN,Dauphin,Auth Leases Back To Mun,Ground water,9254,20,5.569533394,17.87511436,7.410795974,6.1070448310000005,Local government,2723,Urban,41,0,41,0,1,1,0,1,16.811425987603165,0.998388708193732,0.7283297808734887,24.188574012396835
1523,7220040,HALIFAX AREA WATER & SEWER AUTH,Dauphin,Authority,Ground water,2278,16,2.017291066,2.065321806,0.240153698,0.528338136,Local government,700,Rural,2,2,4,1,0,1,0,1,24.676790107409616,-0.584090033251257,-0.9655495289317704,-20.676790107409616
1524,7220045,ROYALTON BORO AUTH,Dauphin,Auth Leases Bk To Mun(Pu),Ground water purchased,1083,4,2.53411306,2.7290448339999998,0.38986354799999995,1.754385965,Local government,580,Urban,3,1,4,0,1,1,0,1,16.778655821897498,-0.5284571867236764,-0.7954984586629822,-12.778655821897498
1525,7220046,PILLOW BORO AUTH,Dauphin,Auth Leases Back To Mun,Ground water,312,6,3.111111111,2.222222222,0.444444444,1.333333333,Local government,131,Rural,8,0,8,1,0,1,1,1,36.84235784360213,-0.5475014261855866,-0.848318464285665,-28.84235784360213
1526,7220047,LOYALTON WATER ASSN,Dauphin,Association - Co-Op,Ground water,100,5,2.9411764710000003,4.705882353,1.176470588,1.176470588,Private,48,Urban,0,2,2,0,1,0,1,1,22.52527898727001,-0.6345943408687478,-1.184938124615043,-20.52527898727001
1527,7220048,SHORT MOUNTAIN VILLAGE MHP,Dauphin,Mobile Home Park,Ground water,53,3,2.325581395,4.651162791,2.325581395,0.0,Private,17,Urban,39,0,39,0,1,0,1,1,22.74970030695255,0.4975183785836427,0.41307541532348985,16.25029969304745
1528,7220049,CAPITAL REGION WATER,Dauphin,Authority,Surface water,66540,4,9.98889375,69.9777875,44.68582775,17.29377713,Local government,20778,Urban,1,1,2,0,1,1,0,0,15.777533118705602,-0.6053675658635673,-1.0473072153470815,-13.777533118705602
1529,7220055,LONDONDERRY TWP SUPERVISOR,Dauphin,Municipal - (Purchases),Ground water purchased,36,3,2.06185567,3.092783505,0.0,2.06185567,Local government,14,Rural,5,0,5,1,0,1,1,1,37.59380968972549,-0.6064267190212728,-1.0511950905272174,-32.59380968972549
1530,7220057,CHESAPEAKE EST OF GRANTVILLE MHP,Dauphin,Mobile Home Park,Ground water,1040,4,4.166666667,4.583333333,1.25,2.083333333,Private,350,Urban,93,0,93,0,1,0,0,1,14.525633681480299,3.7403323980662133,1.85470725281357,78.4743663185197
1531,7220070,MOUNTAINDALE APTS,Dauphin,Apartments,Ground water,50,4,0.0,22.22222222,16.66666667,0.0,Private,21,Urban,13,0,13,0,1,0,1,1,25.09713832434381,-0.3360589108468802,-0.4123045520549763,-12.09713832434381
1532,7280005,CHAMBERSBURG BORO,Franklin,Municipal,Surface water,40000,4,7.5590190239999995,30.05271602,8.686683475,16.22736649,Local government,7439,Urban,7,3,10,0,1,1,0,0,14.325278665030238,-0.20899133834873637,-0.23421497674617758,-4.325278665030238
1533,7280010,GREEN GROVE TRAILER COURT,Franklin,Mobile Home Park,Ground water,75,3,3.8461538460000004,3.8461538460000004,0.0,0.0,Private,30,Rural,10,0,10,1,0,0,1,1,32.34291096109532,-0.48268287094222095,-0.6836736978091353,-22.34291096109532
1534,7280014,GREENCASTLE AREA WATER AUTH,Franklin,Authority,Surface water,5500,8,2.700617284,9.382716048999999,4.768518519,2.098765432,Local government,2157,Rural,2,2,4,1,0,1,0,0,21.129148537786726,-0.5641860676882855,-0.8989404596057666,-17.129148537786726
1535,7280015,STATE LINE MHP,Franklin,Mobile Home Park,Ground water,65,3,5.0,10.0,2.5,5.0,Private,38,Urban,19,0,19,0,1,0,1,1,22.174603710885222,-0.099686656078167,-0.10482340349710953,-3.174603710885222
1536,7280017,SHANGRI-LA MOBILE HOME PARK,Franklin,Mobile Home Park,Ground water,96,4,3.448275862,6.896551724,0.0,0.0,Private,46,Urban,3,0,3,0,1,0,1,1,22.506485990871855,-0.6035937694002382,-1.0397177872462684,-19.506485990871855
1537,7280021,MERCERSBURG BORO AUTH,Franklin,Authority,Surface water,2350,8,3.644107903,3.69143398,1.98769522,1.325130147,Local government,993,Rural,0,0,0,1,0,1,0,0,20.403868182190564,-0.6956514897326861,-1.9259456982489949,-20.403868182190564
1538,7280025,QUINCY VILLAGE SYSTEM,Franklin,Institutional Health,Ground water,450,5,2.3157894740000002,6.315789474,4.6315789469999995,0.842105263,Public/Private,1,Urban,22,0,22,0,1,0,1,1,22.883152951177824,-0.026882552388779485,-0.027232551855790304,-0.8831529511778236
1539,7280026,WASHINGTON TWP MUNI AUTH FRANKLIN CNTY,Franklin,Authority,Ground water,5705,23,3.48553503,7.337051237000001,3.067270826,1.9518996169999998,Local government,2423,Urban,82,0,82,0,1,1,0,1,16.78092618634736,2.696754076189243,1.4952879562864643,65.21907381365264
1540,7280027,WADEL MHP,Franklin,Mobile Home Park,Ground water,97,3,5.128205128,5.128205128,2.564102564,2.564102564,Private,38,Rural,30,0,30,1,0,0,1,1,31.8086981981058,-0.039725228717885114,-0.040498002510184025,-1.8086981981058017
1541,7280032,WAYNESBORO BORO MUNI AUTH,Franklin,Auth Leases Back To Mun,Surface water,13200,7,6.173475963,9.827297332,3.344503158,4.156463462,Local government,8004,Urban,12,2,14,0,1,1,0,0,13.676049498466865,0.016382899764060474,0.016257503965729326,0.323950501533135
1542,7280033,DRY RUN WATER SYS,Franklin,Association - Co-Op,Ground water,278,8,4.347826087,1.086956522,0.0,0.543478261,Local government,74,Rural,27,2,29,1,0,1,1,1,35.96249604168367,-0.13537751125669517,-0.14518062638472237,-6.962496041683671
1543,7280036,SCOTT WATER CO,Franklin,Authority,Ground water,90,4,7.142857143,14.28571429,7.142857143,7.142857143,Private,25,Rural,100,0,100,1,0,0,1,1,31.75264116017846,1.5015725042795087,0.991105887248051,68.24735883982154
1544,7280038,GUILFORD WATER AUTH MAIN SYS,Franklin,Authority,Ground water,26000,34,4.3374473060000005,11.49372746,4.479658693,3.8854182539999997,Local government,11548,Rural,17,3,20,1,0,1,0,1,24.532829563237954,-0.12878995788546127,-0.1376054920982901,-4.532829563237954
1545,7280040,MONT ALTO MUNI AUTH,Franklin,Municipal,Ground water,1867,10,2.306648575,6.377204885,4.545454545,0.8141112620000001,Local government,747,Urban,37,0,37,0,1,1,0,1,17.052661036138623,0.811848053391832,0.6187524351287227,19.947338963861377
1546,7280043,BEAR VALLEY PA JT AUTH,Franklin,Authority,Surface water,12000,5,3.6471235889999996,5.670244977,1.238645747,3.426919901,Local government,4000,Rural,0,1,1,1,0,1,0,0,20.541289088985785,-0.6618379894631102,-1.3650682763670101,-19.541289088985785
1547,7280045,FRANKLIN CNTY GEN AUTH,Franklin,Authority,Surface water,4400,3,4.079933389,11.32389675,4.5170691089999995,4.683597003,Local government,160,Rural,2,0,2,1,0,1,1,0,31.59033931843294,-0.6543631290973455,-1.307072417369989,-29.59033931843294
1548,7280046,EDENVILLE WATER ASSN INC,Franklin,Association - Co-Op,Ground water,491,7,6.41509434,5.283018868,1.8867924530000002,1.1320754720000001,Private,164,Rural,31,0,31,1,0,0,1,1,31.160564903682385,-0.0035993344535468048,-0.0036054866552560783,-0.16056490368238485
1549,7280047,VALLEY VIEW MANOR MHP,Franklin,Mobile Home Park,Ground water,130,3,0.0,0.0,0.0,0.0,Private,42,Rural,97,0,97,1,0,0,1,1,33.9999856710343,1.295158620779282,0.8882866313535407,63.0000143289657
1550,7280053,MT ROCK MANOR MHP,Franklin,Mobile Home Park,Ground water,350,6,5.660377358,5.660377358,1.8867924530000002,1.8867924530000002,Private,139,Rural,8,0,8,1,0,0,1,1,31.589549407160053,-0.5216741249217827,-0.7775709066033737,-23.589549407160053
1551,7280055,INDIAN LAKE CAMP CORP,Franklin,Association - Co-Op,Ground water,125,3,4.87804878,0.0,0.0,0.0,Private,83,Rural,17,1,18,1,0,0,1,1,31.384696557092852,-0.29791459639514833,-0.3548592791552246,-13.384696557092852
1552,7280058,LENWOOD MHP,Franklin,Mobile Home Park,Ground water,230,4,5.072463768,5.7971014489999995,2.173913043,2.173913043,Private,93,Rural,27,0,27,1,0,0,1,1,31.910660175591833,-0.10751298874693051,-0.11353193787825729,-4.910660175591833
1553,7280060,PLEASANT HALL MANOR MHP,Franklin,Mobile Home Park,Ground water,50,4,0.0,0.0,0.0,0.0,Private,19,Rural,44,9,53,1,0,0,1,1,33.9999856710343,0.3906035993038767,0.33536851467481227,19.000014328965698
1554,7280061,SILVER SPRING WATER ASSN,Franklin,Association - Co-Op,Ground water,130,3,2.564102564,10.25641026,2.564102564,7.692307692000001,Private,46,Rural,5,0,5,1,0,0,1,1,33.76199993909718,-0.5954289809483844,-1.007301865781141,-28.76199993909718
1555,7280062,MICHAUX MANOR LIVING CENTER,Franklin,Institutional Health,Ground water,73,3,0.0,0.0,0.0,0.0,Private,1,Rural,3,0,3,1,0,0,1,1,33.9999856710343,-0.6372998341909021,-1.1995393963819352,-30.999985671034302
1556,7280063,ANTRIM TWP MUNI AUTH WATER SYS,Franklin,Authority,Groundwater under influence of surface water,975,4,3.8004750589999996,8.076009501,1.4251781469999998,4.750593824,Local government,351,Urban,12,1,13,0,1,1,0,1,16.736642306644388,-0.15490996360484424,-0.16799988136198243,-3.736642306644388
1557,7280064,KENSINGTON HEIGHTS WATER CO,Franklin,Private Investor Owned,Ground water,204,3,2.816901408,5.633802817,0.0,2.816901408,Private,65,Rural,57,0,57,1,0,0,1,1,33.095313564011654,0.5047685865951543,0.418183667482348,23.904686435988346
1558,7280066,HERITAGE HILLS RETIREMENT HOME,Franklin,Institutional Health,Ground water,45,3,0.0,0.0,0.0,0.0,Public/Private,1,Urban,5,0,5,0,1,0,1,1,23.261894524432982,-0.5469229679555436,-0.8467024660031816,-18.261894524432982
1559,7280071,SUNNY SPOT APTS,Franklin,Apartments,Ground water,27,3,0.0,0.0,0.0,0.0,Private,17,Urban,7,0,7,0,1,0,1,1,23.261894524432982,-0.4870252429715554,-0.6935187314238421,-16.261894524432982
1560,7360001,ADAMSTOWN BORO WATER SYS,Lancaster,Municipal,Ground water,1800,8,1.453224342,7.720254314,2.361489555,2.633969119,Local government,730,Urban,0,0,0,0,1,1,0,1,17.37267905131878,-0.6942165504450801,-1.8851849638516711,-17.37267905131878
1561,7360002,KINGS RIVER HAVEN MHP,Lancaster,Mobile Home Park,Ground water,95,3,2.702702703,0.0,0.0,0.0,Private,37,Rural,14,0,14,1,0,0,1,1,32.5251547730546,-0.39798076035344,-0.515231352062142,-18.525154773054602
1562,7360003,BAINBRIDGE WATER AUTH,Lancaster,Authority,Ground water,1200,4,3.2998565280000003,0.430416069,0.0,0.0,Local government,425,Urban,2,0,2,0,1,1,0,1,16.439522577948573,-0.6092800120987849,-1.0637072885185992,-14.439522577948573
1563,7360004,LOG CABIN COURT MHP,Lancaster,Mobile Home Park,Ground water,175,3,3.571428571,7.142857143,0.0,1.785714286,Private,80,Urban,2,1,3,0,1,0,1,1,22.47996562955309,-0.6034765841441291,-1.0392410434096444,-19.47996562955309
1564,7360005,BLUE BALL WATER AUTH,Lancaster,Authority,Ground water,1946,5,5.340314136,12.56544503,0.20942408399999998,6.701570681000001,Local government,500,Urban,3,1,4,0,1,1,0,1,16.571357653692697,-0.5262934434835929,-0.7897595460726534,-12.571357653692697
1565,7360006,BROOKSIDE MHP,Lancaster,Mobile Home Park,Ground water,176,4,3.7735849060000004,3.7735849060000004,0.0,1.8867924530000002,Private,57,Urban,6,0,6,0,1,0,1,1,22.14903861489057,-0.5076795715902349,-0.7423369015943299,-16.14903861489057
1566,7360007,CHRISTIANA BORO AUTH,Lancaster,Authority,Groundwater under influence of surface water,1100,9,3.289473684,6.469298246,1.206140351,4.057017544,Local government,425,Urban,28,0,28,0,1,1,0,1,16.785151104641876,0.46360956043150303,0.3889245779117409,11.214848895358124
1567,7360010,ROLLING HILLS MHP,Lancaster,Mobile Home Park,Ground water,280,4,2.040816327,4.081632653,0.0,4.081632653,Private,92,Urban,6,4,10,0,1,0,1,1,22.811806985889792,-0.3911890949586442,-0.5032655898568095,-12.811806985889792
1568,7360014,CONESTOGA MHP,Lancaster,Mobile Home Park,Ground water,65,4,2.0,6.0,0.0,4.0,Private,28,Urban,1,0,1,0,1,0,1,1,22.97722183418056,-0.6662612637708988,-1.4025082654686591,-21.97722183418056
1569,7360015,CONESTOGA HILLS MHP,Lancaster,Mobile Home Park,Ground water,150,8,2.222222222,6.666666667,0.0,3.333333333,Private,73,Rural,12,5,17,1,0,0,1,1,33.53798723599314,-0.344638446923287,-0.4257921821400848,-16.537987235993143
1570,7360016,HAWK VALLEY VILLAGE,Lancaster,Association - Co-Op,Ground water,250,4,4.651162791,4.651162791,0.0,2.325581395,Private,110,Rural,22,0,22,1,0,0,1,1,32.00643639528596,-0.21842829655885923,-0.2462658002617861,-10.00643639528596
1571,7360017,DENVER BORO,Lancaster,Municipal,Surface water,3861,13,4.4899043569999995,9.458023379,0.611052072,6.615302869,Local government,1117,Urban,3,0,3,0,1,1,0,0,14.041377316401238,-0.5441066382347352,-0.8387677309892515,-11.041377316401238
