,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Percent_Minority,Percent_Below_Poverty_Line,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Not_HealthBased,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
1379,6250804,DAVIS ESTATES,Erie,Ground water,50,3,14.5,16.7,Private,22,Urban,32,0,32,0,1,0,1,1,0.557826623500231,-0.42024702500447486,-0.7709978713959647,-0.557826623500231
1380,6270001,TIONESTA BOROUGH WATER SUPPLY,Forest,Ground water,610,5,35.9,14.3,Local government,279,Rural,1,0,1,1,0,1,0,1,0.5957333273430572,-0.4245450799261233,-0.7860658583220902,-0.5957333273430572
1381,6270002,WEST HICKORY WATER COMPANY,Forest,Ground water,450,5,35.9,14.3,Private,190,Rural,0,0,0,1,0,0,1,1,0.9387729458971869,-0.45015733250893164,-0.8901682637994162,-0.9387729458971869
1382,6270008,AQUA PA JENKS TWP WTP,Forest,Ground water,4320,8,35.9,14.3,Private,400,Rural,1,0,1,1,0,0,0,1,0.6340727115711279,-0.4284824370536498,-0.8003705640972564,-0.6340727115711279
1383,6330002,BROCKWAY BORO MUNICIPAL AUTH,Jefferson,Surface water,4384,13,2.5,14.6,Local government,1770,Rural,71,0,71,1,0,1,0,0,1.2450309001022453,-0.4626065020021428,-0.9540067341992774,-1.2450309001022453
1384,6330004,BROOKVILLE MUNICIPAL AUTH,Jefferson,Surface water,6220,6,2.5,14.6,Local government,2141,Rural,6,0,6,1,0,1,0,0,1.2450309001022453,-0.4626065020021428,-0.9540067341992774,-1.2450309001022453
1385,6330007,FALLS CREEK BORO MUN AUTH,Jefferson,Surface water,1440,5,2.5,14.6,Local government,609,Rural,48,4,52,1,0,1,0,0,1.2450309001022453,1.0236425604561539,0.6854911336859426,2.754969099897755
1386,6330008,KNOX TOWNSHIP MUNIC AUTHORITY,Jefferson,Ground water,300,3,2.5,14.6,Local government,100,Rural,7,0,7,1,0,1,1,1,0.6629509305396568,-0.4312104804530781,-0.8105872488509738,-0.6629509305396568
1387,6330010,PA AMERICAN WATER PUNXSY,Jefferson,Surface water,8800,7,2.5,14.6,Private,3613,Rural,1,0,1,1,0,0,0,0,1.3251568824234474,-0.4650293862064001,-0.9679696126175169,-1.3251568824234474
1388,6330011,REYNOLDSVILLE WATER AUTH,Jefferson,Surface water,2908,12,2.5,14.6,Local government,1283,Rural,3,0,3,1,0,1,0,0,1.2450309001022453,-0.4626065020021428,-0.9540067341992774,-1.2450309001022453
1389,6330012,SUMMERVILLE BORO MUN AUTH,Jefferson,Ground water,700,9,2.5,14.6,Local government,235,Rural,5,0,5,1,0,1,0,1,0.44777504081580105,-0.4047931404098764,-0.720822748743063,-0.44777504081580105
1390,6330013,SYKESVILLE BOROUGH,Jefferson,Surface water purchased,1500,3,2.5,14.6,Local government,591,Rural,18,2,20,1,0,1,0,0,1.2450309001022453,0.2805180292270055,0.240905021172227,0.7549690998977547
1391,6330014,HENDERSON TOWNSHIP MUN AUTH,Jefferson,Ground water,354,4,2.5,14.6,Local government,117,Rural,13,0,13,1,0,1,1,1,0.6629509305396568,-0.4312104804530781,-0.8105872488509738,-0.6629509305396568
1392,6330840,ELDRED TWP MUNIC AUTH,Jefferson,Ground water,382,4,2.5,14.6,Local government,152,Rural,11,0,11,1,0,1,1,1,0.6629509305396568,-0.4312104804530781,-0.8105872488509738,-0.6629509305396568
1393,6370003,BESSEMER BOROUGH WATER DEPT,Lawrence,Ground water,1100,7,7.7,15.2,Local government,498,Urban,3,0,3,0,1,1,0,1,0.3519413523946769,-0.386017458287511,-0.6664896957180458,-0.3519413523946769
1394,6370005,COUNTRYSIDE ESTATES MHP,Lawrence,Ground water,39,4,7.7,15.2,Private,51,Urban,40,0,40,0,1,0,1,1,0.5545988532220083,-0.4198603833062448,-0.7696686597903917,-0.5545988532220083
1395,6370011,PA AMER WATER CO ELLWOOD CTY,Lawrence,Surface water,17200,6,7.7,15.2,Private,5838,Urban,0,0,0,0,1,0,0,0,1.0415442193596343,-0.4550292809416242,-0.9137645245059381,-1.0415442193596343
1396,6370014,NEW CASTLE ESTATES,Lawrence,Ground water,80,4,7.7,15.2,Private,32,Urban,61,0,61,0,1,0,1,1,0.5545988532220083,-0.4198603833062448,-0.7696686597903917,-0.5545988532220083
1397,6370015,HYLAND MOBILE HOME PARK,Lawrence,Ground water,56,4,7.7,15.2,Private,28,Urban,28,0,28,0,1,0,1,1,0.5545988532220083,-0.4198603833062448,-0.7696686597903917,-0.5545988532220083
1398,6370016,MAJORS MOBILEHOME PARK,Lawrence,Ground water,44,6,7.7,15.2,Private,27,Urban,35,0,35,0,1,0,1,1,0.5545988532220083,-0.4198603833062448,-0.7696686597903917,-0.5545988532220083
1399,6370017,NORTH STAR VILLAGE,Lawrence,Ground water,60,5,7.7,15.2,Private,45,Urban,65,0,65,0,1,0,1,1,0.5545988532220083,-0.4198603833062448,-0.7696686597903917,-0.5545988532220083
1400,6370019,COUNTRY ROADS MHP,Lawrence,Ground water,60,4,7.7,15.2,Private,56,Urban,3,2,5,0,1,0,1,1,0.5545988532220083,1.094244382208562,0.7182846121285775,1.4454011467779917
1401,6370022,GREEN MEADOWS MHP,Lawrence,Ground water,23,3,7.7,15.2,Private,15,Urban,64,1,65,0,1,0,1,1,0.5545988532220083,0.3371919994511586,0.28199273985142626,0.4454011467779917
1402,6370025,FREDERICKS MHP,Lawrence,Ground water,75,3,7.7,15.2,Private,41,Urban,72,0,72,0,1,0,1,1,0.5545988532220083,-0.4198603833062448,-0.7696686597903917,-0.5545988532220083
1403,6370026,SCOTTVIEW TERRACE MOBILE HOMES,Lawrence,Ground water,50,4,7.7,15.2,Private,17,Urban,14,0,14,0,1,0,1,1,0.5545988532220083,-0.4198603833062448,-0.7696686597903917,-0.5545988532220083
1404,6370032,BOROUGH OF WAMPUM WATER DEPT,Lawrence,Ground water,800,7,7.7,15.2,Local government,342,Urban,5,0,5,0,1,1,0,1,0.3519413523946769,-0.386017458287511,-0.6664896957180458,-0.3519413523946769
1405,6370034,PA AMER WATER CO NEW CASTLE,Lawrence,Surface water,43640,3,7.7,15.2,Private,17555,Urban,0,0,0,0,1,0,0,0,1.0415442193596343,-0.4550292809416242,-0.9137645245059381,-1.0415442193596343
1406,6370035,NEW WILMINGTON BORO WATER DEPT,Lawrence,Surface water purchased,4500,2,7.7,15.2,Local government,672,Urban,0,0,0,0,1,1,0,0,0.9785669562037895,-0.4521461747247344,-0.8996109710250392,-0.9785669562037895
1407,6370041,HERITAGE HILLS MHP,Lawrence,Ground water,220,4,7.7,15.2,Private,125,Urban,29,0,29,0,1,0,1,1,0.5545988532220083,-0.4198603833062448,-0.7696686597903917,-0.5545988532220083
1408,6370042,VOLANT BOROUGH WATER DEPT,Lawrence,Ground water,112,4,7.7,15.2,Local government,70,Urban,1,0,1,0,1,1,1,1,0.5210648781145797,-0.4156307994531444,-0.7553937773176105,-0.5210648781145797
1409,6370047,WOODMERE ESTATES,Lawrence,Ground water,70,3,7.7,15.2,Private,30,Urban,9,1,10,0,1,0,1,1,0.5545988532220083,0.3371919994511586,0.28199273985142626,0.4454011467779917
1410,6370048,VILLA MARIA COMMUNITY CENTER,Lawrence,Ground water,360,4,7.7,15.2,Private,7,Urban,4,1,5,0,1,0,1,1,0.5545988532220083,0.3371919994511586,0.28199273985142626,0.4454011467779917
1411,6370049,EASTBROOK APARTMENTS,Lawrence,Ground water,71,4,7.7,15.2,Public/Private,4,Urban,2,0,2,0,1,0,1,1,0.5545988532220083,-0.4198603833062448,-0.7696686597903917,-0.5545988532220083
1412,6370054,MAHONING TOWNSHIP,Lawrence,Surface water purchased,1032,2,7.7,15.2,Local government,1,Urban,0,0,0,0,1,1,1,0,1.4488120486320977,-0.46830211509453895,-0.9878388180654877,-1.4488120486320977
1413,6370910,CEDAR ACRES MOBILE HOME PARK,Lawrence,Ground water,105,6,7.7,15.2,Private,42,Urban,180,0,180,0,1,0,1,1,0.5545988532220083,-0.4198603833062448,-0.7696686597903917,-0.5545988532220083
1414,6370958,CARRIAGE COURT PERSONAL CARE,Lawrence,Ground water,40,3,7.7,15.2,Private,1,Urban,3,0,3,0,1,0,1,1,0.5545988532220083,-0.4198603833062448,-0.7696686597903917,-0.5545988532220083
1415,6420006,CLERMONT WATER ASSOCIATION,McKean,Ground water,75,3,6.2,17.2,Private,50,Rural,34,0,34,1,0,0,1,1,0.6667666905139414,-0.4315569674154783,-0.8119037711911833,-0.6667666905139414
1416,6420010,AIKEN WATER COMPANY,McKean,Ground water,850,5,6.2,17.2,Private,210,Rural,64,1,65,1,0,0,0,1,0.4503523086036866,0.4945615865939007,0.38805901836315954,0.5496476913963134
1417,6420011,LUDLOW WARNER SYSTEM,McKean,Ground water,76,5,6.2,17.2,Private,37,Rural,24,0,24,1,0,0,1,1,0.6667666905139414,-0.4315569674154783,-0.8119037711911833,-0.6667666905139414
1418,6420012,CROSBY WATER ASSOCIATION,McKean,Ground water,56,3,6.2,17.2,Private,46,Rural,112,1,113,1,0,0,1,1,0.6667666905139414,0.21568137480410032,0.19081048156992197,0.33323330948605856
1419,6420014,BRADFORD CITY WATER AUTHORITY,McKean,Surface water,18000,6,6.2,17.2,Local government,6233,Rural,8,2,10,1,0,1,0,0,1.1764825099144463,0.3222071341927399,0.2716193021412855,0.8235174900855537
1420,6420016,ELDRED BOROUGH WATER AUTH,McKean,Ground water,850,7,6.2,17.2,Local government,410,Rural,6,0,6,1,0,1,0,1,0.4231216300356521,-0.4005455421235315,-0.7079687637031042,-0.4231216300356521
1421,6420017,HAZEL HURST WATER COMPANY,McKean,Ground water,140,8,6.2,17.2,Private,76,Rural,15,0,15,1,0,0,1,1,0.6667666905139414,-0.4315569674154783,-0.8119037711911833,-0.6667666905139414
1422,6420018,AQUA PA MT JEWETT,McKean,Ground water,940,13,6.2,17.2,Private,482,Rural,2,0,2,1,0,0,0,1,0.4503523086036866,-0.40521766170518136,-0.7221275768210788,-0.4503523086036866
1423,6420019,PA AMERICAN WATER CO KANE,McKean,Surface water,5725,20,6.2,17.2,Private,2300,Rural,0,0,0,1,0,0,0,0,1.2521969494378884,-0.46283419662326547,-0.9552939336388262,-1.2521969494378884
1424,6420020,LEWIS RUN BOROUGH,McKean,Surface water purchased,892,9,6.2,17.2,Local government,290,Rural,2,0,2,1,0,1,0,0,1.1764825099144463,-0.4603072339216917,-0.9412808059039962,-1.1764825099144463
1425,6420021,PORT ALLEGANY WATER DEPARTMENT,McKean,Ground water,2591,10,6.2,17.2,Local government,1030,Rural,8,0,8,1,0,1,0,1,0.4231216300356521,-0.4005455421235315,-0.7079687637031042,-0.4231216300356521
1426,6420022,RIXFORD WATERWORKS ASSOCIATION,McKean,Ground water,234,3,6.2,17.2,Private,100,Rural,8,0,8,1,0,0,1,1,0.6667666905139414,-0.4315569674154783,-0.8119037711911833,-0.6667666905139414
1427,6420023,SMETHPORT BOROUGH,McKean,Ground water,2400,8,6.2,17.2,Local government,1015,Rural,10,0,10,1,0,1,0,1,0.4231216300356521,-0.4005455421235315,-0.7079687637031042,-0.4231216300356521
1428,6420028,SOUTHSIDE NORTHSIDE WATER ASSN,McKean,Ground water,72,4,6.2,17.2,Private,54,Rural,37,0,37,1,0,0,1,1,0.6667666905139414,-0.4315569674154783,-0.8119037711911833,-0.6667666905139414
1429,6430001,SCENIC MOBILE HOME PARK,Mercer,Ground water,70,3,9.5,13.5,Private,23,Urban,76,0,76,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1430,6430002,COUNTRY ESTATES,Mercer,Ground water,90,3,9.5,13.5,Private,28,Urban,19,1,20,0,1,0,1,1,0.5958976086649496,0.2879132837264988,0.24612664325355202,0.40410239133505044
1431,6430003,SUNNYVIEW MOBILE HOME PARK,Mercer,Ground water,90,5,9.5,13.5,Private,50,Urban,41,0,41,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1432,6430010,JEFFERSON ESTATES MHP,Mercer,Ground water,65,4,9.5,13.5,Private,43,Urban,24,0,24,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1433,6430014,GLEN LAKE ESTATES,Mercer,Ground water,125,5,9.5,13.5,Private,40,Urban,19,0,19,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1434,6430019,ROUTE 322 MOBILE HOME PARK,Mercer,Ground water,43,4,9.5,13.5,Private,44,Urban,11,3,14,0,1,0,1,1,0.5958976086649496,1.7128654240754206,0.9867862250508136,2.4041023913350505
1435,6430021,PENNWOOD ESTATES MHP,Mercer,Ground water,51,7,9.5,13.5,Private,35,Urban,71,0,71,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1436,6430024,ST PAUL HOMES,Mercer,Ground water,600,9,9.5,13.5,Public/Private,76,Urban,2,0,2,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1437,6430036,FREDONIA BORO,Mercer,Ground water,502,6,9.5,13.5,Local government,290,Urban,13,4,17,0,1,1,0,1,0.3781490153899472,3.7526816359007316,1.6380948527428034,3.621850984610053
1438,6430037,GREENVILLE MUNI WATER AUTH,Mercer,Surface water,8600,3,9.5,13.5,Local government,3175,Urban,13,0,13,0,1,1,0,0,1.051436918292633,-0.4554554202953007,-0.9159060615601307,-1.051436918292633
1439,6430039,GREENVILLE MHP,Mercer,Ground water,150,4,9.5,13.5,Private,73,Urban,135,0,135,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1440,6430040,GROVE CITY BORO WATER DEPT,Mercer,Ground water,8322,8,9.5,13.5,Local government,2969,Urban,4,0,4,0,1,1,0,1,0.3781490153899472,-0.39180873860291704,-0.6825961942213898,-0.3781490153899472
1441,6430041,LIBERTY ACRES MHP,Mercer,Ground water,47,3,9.5,13.5,Private,27,Urban,28,0,28,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1442,6430042,GRANDVIEW ACRES MHP,Mercer,Ground water,35,4,9.5,13.5,Private,31,Urban,1,0,1,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1443,6430043,JAMESTOWN BORO WATER AUTH,Mercer,Ground water,690,7,9.5,13.5,Local government,312,Urban,9,0,9,0,1,1,0,1,0.3781490153899472,-0.39180873860291704,-0.6825961942213898,-0.3781490153899472
1444,6430046,PINE GROVE MOBILE HOME PARK,Mercer,Ground water,247,8,9.5,13.5,Private,106,Urban,1,0,1,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1445,6430047,WILLOW BEND MHP,Mercer,Ground water,21,4,9.5,13.5,Private,27,Urban,21,2,23,0,1,0,1,1,0.5958976086649496,1.0003893539009598,0.6726370030728885,1.4041023913350505
1446,6430049,BUHL COMMUNITY WATER COMPANY,Mercer,Ground water,2227,4,9.5,13.5,Private,81,Urban,15,0,15,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1447,6430052,SANDY LAKE BORO,Mercer,Ground water,1100,10,9.5,13.5,Local government,350,Urban,0,0,0,0,1,1,0,1,0.3781490153899472,-0.39180873860291704,-0.6825961942213898,-0.3781490153899472
1448,6430054,AQUA PA SHENANGO VALLEY WTP,Mercer,Surface water,48000,3,9.5,13.5,Private,16178,Urban,2,0,2,0,1,0,0,0,1.1191038460131064,-0.4581965999750081,-0.9300093272234203,-1.1191038460131064
1449,6430055,SHARPSVILLE BORO WATER CO,Mercer,Surface water purchased,5310,7,9.5,13.5,Local government,2022,Urban,0,0,0,0,1,1,0,0,1.051436918292633,-0.4554554202953007,-0.9159060615601307,-1.051436918292633
1450,6430056,STONEBORO WATER WORKS,Mercer,Ground water,1104,10,9.5,13.5,Local government,454,Urban,5,0,5,0,1,1,0,1,0.3781490153899472,-0.39180873860291704,-0.6825961942213898,-0.3781490153899472
1451,6430057,REYNOLDS WATER COMPANY,Mercer,Surface water,2370,4,9.5,13.5,Private,692,Urban,11,2,13,0,1,0,0,0,1.1191038460131064,0.36066681758426267,0.29908422328295947,0.8808961539868936
1452,6430059,AQUA PA LAKE LATONKA WTP,Mercer,Ground water,1400,4,9.5,13.5,Private,575,Urban,0,1,1,0,1,0,0,1,0.4024854084219809,0.5889375286142086,0.4464823654410092,0.5975145915780191
1453,6430061,PINE TWP WATER DISTR SYSTEM,Mercer,Ground water purchased,3082,2,9.5,13.5,Local government,537,Urban,1,0,1,0,1,1,0,1,0.3781490153899472,-0.39180873860291704,-0.6825961942213898,-0.3781490153899472
1454,6430062,FORREST BROOKE MHP,Mercer,Ground water,430,4,9.5,13.5,Private,277,Urban,7,0,7,0,1,0,0,1,0.4024854084219809,-0.3967079048451505,-0.6966552355661345,-0.4024854084219809
1455,6430063,COUNTRY CORNER RV PARK,Mercer,Ground water,50,4,9.5,13.5,Private,123,Urban,42,0,42,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1456,6430064,COUNTRY VILLAGE MOBILE ESTATES,Crawford,Ground water,97,4,4.8,14.7,Private,48,Rural,29,0,29,1,0,0,1,1,0.7167217298150963,-0.43582018806172507,-0.828472871463159,-0.7167217298150963
1457,6430070,FARMA MOBILE HOME PARK,Mercer,Ground water,65,6,9.5,13.5,Private,41,Urban,14,0,14,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1458,6430072,HEMLOCK MHP,Mercer,Ground water,52,4,9.5,13.5,Private,20,Urban,16,0,16,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1459,6430073,GREYSTONE COUNTRY ESTATES,Mercer,Ground water,55,3,9.5,13.5,State government,4,Urban,12,0,12,0,1,1,1,1,0.5598664927341213,-0.42048961812866636,-0.7718340165407298,-0.5598664927341213
1460,6430075,REYNOLDS HOME CENTER MHP,Mercer,Surface water purchased,90,2,9.5,13.5,Private,43,Urban,5,3,8,0,1,0,1,0,1.6568831856577149,0.3832794296208979,0.31498495699532175,1.3431168143422851
1461,6430077,SOUTH PYMATUNING,Mercer,Surface water purchased,788,3,9.5,13.5,Local government,322,Urban,2,0,2,0,1,1,0,0,1.051436918292633,-0.4554554202953007,-0.9159060615601307,-1.051436918292633
1462,6430079,LIBERTY TOWNSHIP,Mercer,Ground water purchased,50,2,9.5,13.5,Local government,31,Urban,0,0,0,0,1,1,1,1,0.5598664927341213,-0.42048961812866636,-0.7718340165407298,-0.5598664927341213
1463,6430999,LEESBURG WATER ASSOCIATION,Mercer,Ground water,150,4,9.5,13.5,Private,70,Urban,5,0,5,0,1,0,1,1,0.5958976086649496,-0.424562786447962,-0.7861290799620986,-0.5958976086649496
1464,6530001,NORTHERN TIER CHILDRENS HOME,Potter,Ground water,45,3,3.1,15.0,Public/Private,3,Rural,412,0,412,1,0,0,1,1,0.6996727510179881,-0.43441980220363396,-0.8229526317045441,-0.6996727510179881
1465,6530005,AUSTIN BOROUGH,Potter,Groundwater under influence of surface water,700,14,3.1,15.0,Local government,261,Rural,43,0,43,1,0,1,0,1,0.44400339596158944,-0.4041654536156112,-0.7189003186678445,-0.44400339596158944
1466,6530006,ULYSSES MUNICIPAL AUTHORITY,Potter,Ground water,640,8,3.1,15.0,Local government,222,Rural,568,7,575,1,0,1,0,1,0.44400339596158944,5.967763682606644,2.1696488696481273,6.555996604038411
1467,6530007,ROULETTE TWP WATER AUTHORITY,Potter,Ground water,1300,10,3.1,15.0,Private,451,Rural,197,0,197,1,0,0,0,1,0.47257795443435535,-0.40873726227180984,-0.7330938165477386,-0.47257795443435535
1468,6530009,COUDERSPORT BORO WATER SYSTEM,Potter,Ground water,3400,11,3.1,15.0,Local government,1037,Rural,36,0,36,1,0,1,0,1,0.44400339596158944,-0.4041654536156112,-0.7189003186678445,-0.44400339596158944
1469,6530010,GALETON BORO WATER AUTHORITY,Potter,Surface water,1200,8,3.1,15.0,Local government,598,Rural,43,0,43,1,0,1,0,0,1.2345439056079794,-0.4622691414497652,-0.9521087427910054,-1.2345439056079794
1470,6530013,SHINGLEHOUSE BORO WATER DEPT,Potter,Ground water,1250,8,3.1,15.0,Local government,547,Rural,48,0,48,1,0,1,0,1,0.44400339596158944,-0.4041654536156112,-0.7189003186678445,-0.44400339596158944
1471,6530015,CHARLES COLE MEMORIAL HOSPITAL,Potter,Ground water,60,5,3.1,15.0,Private,4,Rural,250,1,251,1,0,0,1,1,0.6996727510179881,0.1864701803940524,0.16740556649788296,0.3003272489820119
1472,6610002,SUGAR CREEK STATION,Venango,Ground water,356,5,3.9,15.4,Public/Private,2,Rural,12,0,12,1,0,0,1,1,0.6949246038703479,-0.4340200502555923,-0.8213910518191582,-0.6949246038703479
1473,6610004,PINE VALLEY TRAILER PARK,Venango,Ground water,21,3,3.9,15.4,Private,19,Rural,20,1,21,1,0,0,1,1,0.6949246038703479,0.1905369849081352,0.1707024710260338,0.30507539612965207
1474,6610009,BUCHOLZ MOBILE HOME PARK,Venango,Ground water,50,5,3.9,15.4,Private,23,Rural,11,0,11,1,0,0,1,1,0.6949246038703479,-0.4340200502555923,-0.8213910518191582,-0.6949246038703479
1475,6610010,POLK CENTER,Venango,Surface water,1058,7,3.9,15.4,State government,48,Rural,11,0,11,1,0,1,1,0,1.8153934742725037,-0.475627564364676,-1.03747801550889,-1.8153934742725037
1476,6610011,PLUMER WATER COMPANY,Venango,Ground water purchased,205,3,3.9,15.4,Private,59,Rural,0,0,0,1,0,0,1,1,0.6949246038703479,-0.4340200502555923,-0.8213910518191582,-0.6949246038703479
1477,6610014,VENANGO WATER CO,Venango,Ground water,550,15,3.9,15.4,Private,225,Rural,0,0,0,1,0,0,0,1,0.46937092705888533,-0.40824450865163886,-0.7315422430528342,-0.46937092705888533
1478,6610016,CLINTONVILLE BORO WTP,Venango,Ground water,695,4,3.9,15.4,Local government,197,Rural,13,4,17,1,0,1,1,1,0.6529057929183546,2.205828281088318,1.1705085564948539,3.3470942070816454
1479,6610017,COOPERSTOWN WATER COMPANY,Venango,Ground water,360,7,3.9,15.4,Private,128,Rural,0,0,0,1,0,0,1,1,0.6949246038703479,-0.4340200502555923,-0.8213910518191582,-0.6949246038703479
1480,6610019,AQUA PA EMLENTON,Venango,Surface water,915,3,3.9,15.4,Private,413,Rural,0,0,0,1,0,0,0,0,1.305077895215565,-0.4644467031160723,-0.9645568363135735,-1.305077895215565
1481,6610020,GENERAL AUTHORITY OF FRANKLIN,Venango,Ground water,8600,14,3.9,15.4,Local government,4328,Rural,4,2,6,1,0,1,0,1,0.4409902823952683,1.4270323789824944,0.867735155016738,1.5590097176047317
1482,6610023,OIL CITY,Venango,Ground water,12653,25,3.9,15.4,Local government,4451,Rural,0,1,1,1,0,1,0,1,0.4409902823952683,0.5116869755074012,0.3989218712673011,0.5590097176047317
1483,6610025,PLEASANTVILLE BOROUGH WATER,Venango,Ground water purchased,892,3,3.9,15.4,Local government,588,Rural,2,0,2,1,0,1,0,1,0.4409902823952683,-0.4036584279676922,-0.7173533569485119,-0.4409902823952683
1484,6610028,ROUSEVILLE MUN WATERWORKS,Venango,Ground water,523,6,3.9,15.4,Local government,227,Rural,125,0,125,1,0,1,0,1,0.4409902823952683,-0.4036584279676922,-0.7173533569485119,-0.4409902823952683
1485,6610029,SUGARCREEK WATER CO,Venango,Ground water,205,3,3.9,15.4,Private,75,Rural,1,1,2,1,0,0,1,1,0.6949246038703479,0.1905369849081352,0.1707024710260338,0.30507539612965207
1486,6610031,SENECA & CRANBERRY MALL DIST,Venango,Ground water,4400,9,3.9,15.4,Local government,1530,Rural,1,0,1,1,0,1,0,1,0.4409902823952683,-0.4036584279676922,-0.7173533569485119,-0.4409902823952683
1487,6610032,ROCKY RIDGE VILLAGE,Venango,Ground water,150,4,3.9,15.4,Private,60,Rural,18,0,18,1,0,0,1,1,0.6949246038703479,-0.4340200502555923,-0.8213910518191582,-0.6949246038703479
1488,6610033,D AND S ESTATES,Venango,Ground water,61,4,3.9,15.4,Private,40,Rural,8,1,9,1,0,0,1,1,0.6949246038703479,0.1905369849081352,0.1707024710260338,0.30507539612965207
1489,6610035,CORNPLANTER TOWNSHIP,Venango,Ground water purchased,1835,7,3.9,15.4,Local government,747,Rural,1,0,1,1,0,1,0,1,0.4409902823952683,-0.4036584279676922,-0.7173533569485119,-0.4409902823952683
1490,6610036,BARKEYVILLE MUN AUTHORITY,Venango,Ground water,1600,5,3.9,15.4,Local government,99,Rural,13,0,13,1,0,1,1,1,0.6529057929183546,-0.4302830974576655,-0.8070848075180729,-0.6529057929183546
1491,6610038,COUNTRY ESTATES MHP,Venango,Ground water,90,4,3.9,15.4,Private,58,Rural,18,0,18,1,0,0,1,1,0.6949246038703479,-0.4340200502555923,-0.8213910518191582,-0.6949246038703479
1492,6610039,SAGE RUN DIST,Venango,Ground water purchased,196,2,3.9,15.4,Local government,80,Rural,0,0,0,1,0,1,1,1,0.6529057929183546,-0.4302830974576655,-0.8070848075180729,-0.6529057929183546
1493,6610040,WOODLAND HEIGHTS DIST,Venango,Ground water purchased,460,2,3.9,15.4,Local government,179,Rural,0,0,0,1,0,1,1,1,0.6529057929183546,-0.4302830974576655,-0.8070848075180729,-0.6529057929183546
1494,6610042,SANDYCREEK TWP WATERWORKS,Venango,Ground water purchased,2417,3,3.9,15.4,Local government,697,Rural,4,0,4,1,0,1,0,1,0.4409902823952683,-0.4036584279676922,-0.7173533569485119,-0.4409902823952683
1495,6610045,COUNTRY ACRES PERSONAL CARE,Venango,Ground water,38,5,3.9,15.4,Private,1,Rural,31,0,31,1,0,0,1,1,0.6949246038703479,-0.4340200502555923,-0.8213910518191582,-0.6949246038703479
1496,6610859,KENNERDELL NORTH WATER SYSTEM,Venango,Ground water,412,3,3.9,15.4,Private,134,Rural,2,0,2,1,0,0,1,1,0.6949246038703479,-0.4340200502555923,-0.8213910518191582,-0.6949246038703479
1497,6620005,VALLEY VIEW VILLAGE MHP,Warren,Ground water,75,6,2.8,12.2,Private,34,Rural,89,0,89,1,0,0,1,1,0.7666167318479277,-0.4396280676649383,-0.8438947948861238,-0.7666167318479277
1498,6620007,WEST SHEFFIELD WATER ASSN,Warren,Ground water,225,5,2.8,12.2,Private,85,Rural,5,2,7,1,0,0,1,1,0.7666167318479277,0.7073024633325159,0.5173458186201257,1.2333832681520724
1499,6620019,WILDERNESS MHP,Warren,Ground water,200,5,2.8,12.2,Private,87,Rural,37,4,41,1,0,0,1,1,0.7666167318479277,1.85423299432997,1.0426367785855202,3.2333832681520724
1500,6620020,PA AMERICAN WATER CO WARREN,Warren,Ground water,14650,10,2.8,12.2,Private,5500,Rural,0,1,1,1,0,0,0,1,0.5177937349206991,0.386660185713825,0.3166389943823982,0.48220626507930087
1501,6620021,AQUA PA CLARENDON,Warren,Ground water,840,6,2.8,12.2,Private,350,Rural,0,0,0,1,0,0,0,1,0.5177937349206991,-0.4151962266043291,-0.7539537298297829,-0.5177937349206991
1502,6620028,NORTH WARREN MUNI AUTHORITY,Warren,Ground water,1626,5,2.8,12.2,Local government,745,Rural,4,0,4,1,0,1,0,1,0.4864851916073893,-0.41081843253275724,-0.7397074920048322,-0.4864851916073893
1503,6620029,PINE GROVE TWP WATER SYSTEM,Warren,Ground water,640,7,2.8,12.2,Local government,208,Rural,8,1,9,1,0,1,0,1,0.4864851916073893,0.43364392648659433,0.34839745532090843,0.5135148083926107
